No;Region;Area;Node;Sector Name;ME;User Label;Total Terminal;SW Version;MAC Adress;Resource Type;Contact;Location;Latitude;Longitude;Connectivity;State;Distance (m);Bandwidth;Service Remote;
689;WRO;North Sumatra Area;LGSPSR;LGSPSRBI1H0;172.31.180.2;;Non-TS;;00:05:59:DF:62:C4;BS - WiBAS OSDR Hub;LA;LANGSA;;;Unreachable;Inactive;;;;
690;WRO;North Sumatra Area;MDNAST;MDNASTBI2V165;172.31.156.131;;1 TS;;00:05:59:A3:79:5D;BS - WiBAS OSDR Hub;LINTASARTA;;;;Unreachable;Inactive;;;;
691;WRO;North Sumatra Area;;;172.31.156.135;YakultPatumbak;;;00:05:59:78:7D:30;TS - WiBAS Connect;;;;;Unreachable;Inactive;;;;
692;WRO;North Sumatra Area;MDNCMB;MDNCMBBI3V045;172.31.118.2;;1 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:A9:49:A3;BS - WiBAS OSDR Hub;Lintasarta;CT-CAMBRIDGE;;;Connected;Active;;;;
693;WRO;North Sumatra Area;;;172.31.118.3;2020227813-BANK-ACEH;;7.1.0_2332_R.3.3.2.build_02;00:05:59:B9:13:DB;TS - WiBAS Connect;LINTASARTA;SISINGAMARAJA;;;Connected;Active;2376;512 Kbps;<= 5 Mbps;
694;WRO;North Sumatra Area;;MDNCMBBI2H120;172.31.156.3;;13 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:8F:93:ED;BS - WiBAS OSDR Hub;LINTASARTA;;5.2194761;0.135512;Connected;Active;;;;
695;WRO;North Sumatra Area;;;172.31.156.17;2021257098-ALFAMART-MEDANSELATAN;;7.1.0_2332_R.3.3.2.build_02;00:05:59:BC:20:CB;TS - WiBAS Connect;LINTASARTA;MEDANSELATAN;;;Connected;Active;4014;512 Kbps;<= 5 Mbps;
696;WRO;North Sumatra Area;;;172.31.156.29;2020226045-MAYBANK;;7.1.0_2332_R.3.3.2.build_02;00:05:59:C2:13:55;TS - WiBAS Connect;;KATAMSO;;;Connected;Active;4614;1 Mbps;<= 5 Mbps;
697;WRO;North Sumatra Area;;;172.31.156.31;2023384008-LINKNET;;7.1.0_2332_R.3.3.2.build_02;00:05:59:B7:42:E5;TS - WiBAS Connect;LINTASARTA;BATALION AU;;;Connected;Active;4637;512 Kbps;<= 5 Mbps;
698;WRO;North Sumatra Area;;;172.31.156.36;KPPBC-2023354290;;7.1.0_2332_R.3.3.2.build_02;00:05:59:C2:0F:27;TS - WiBAS Connect;Lintasarta;POLONIA;;;Connected;Active;2283;1 Mbps;<= 5 Mbps;
699;WRO;North Sumatra Area;;;172.31.156.75;2022300411-DANAMON-ATM-MEDANMALL;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:7E:D4;TS - WiBAS Connect;LINTASARTA;MEDANMALL;;;Connected;Active;2237;512 Kbps;<= 5 Mbps;
700;WRO;North Sumatra Area;;;172.31.156.76;2022317313;;7.1.0_2332_R.3.3.2.build_02;00:05:59:BA:8B:B7;TS - WiBAS Connect;;;;;Connected;Active;2214;512 Kbps;<= 5 Mbps;
701;WRO;North Sumatra Area;;;172.31.156.81;2016008480-ATM-PANIN-BERASTAGI;;;00:05:59:C2:0F:1D;TS - WiBAS Connect;-;BERASTAGI IMAM BONJOL;;;Ranging;Inactive;;512 Kbps;<= 5 Mbps;
702;WRO;North Sumatra Area;;;172.31.156.82;2016007898-MESTIKA-BERASTAGI;;7.1.0_2332_R.3.3.2.build_02;00:05:59:B7:45:F1;TS - WiBAS Connect;;BERASTAGI SUPERMARKET;;;Connected;Active;1222;1 Mbps;<= 5 Mbps;
703;WRO;North Sumatra Area;;;172.31.156.83;2015001383;;;00:05:59:B9:01:93;TS - WiBAS Connect;;BERASTAGI SUPERMARKET;;;Initialization;Inactive;;512 Kbps;<= 5 Mbps;
704;WRO;North Sumatra Area;;;172.31.156.84;2013003597-BNI-KK-AH-NASUTION;;7.1.0_2332_R.3.3.2.build_02;00:05:59:BC:20:71;TS - WiBAS Connect;LINTASARTA;JL-AH;NASUTION;;Connected;Active;4913;512 Kbps;<= 5 Mbps;
705;WRO;North Sumatra Area;;;172.31.156.85;2013000507-BANK-BANTEN-JUANDA;;7.1.0_2332_R.3.3.2.build_02;00:05:59:C2:0D:E7;TS - WiBAS Connect;LINTASARTA;JL;JUANDA;;Connected;Active;1984;512 Kbps;<= 5 Mbps;
706;WRO;North Sumatra Area;;;172.31.156.87;2015001399-ATM-MANDIRI;;7.1.0_2332_R.3.3.2.build_02;00:05:59:BC:02:CB;TS - WiBAS Connect;LINTASARTA;JL;KARYA-JAYA;;Connected;Active;6690;512 Kbps;<= 5 Mbps;
707;WRO;North Sumatra Area;;;172.31.156.94;2020224330-BANK-NOBU-LIPPOPLAZA;;7.1.0_2332_R.3.3.2.build_02;00:05:59:B9:12:23;TS - WiBAS Connect;LINTASARTA;LIPPOPLAZA;;;Connected;Active;761;512 Kbps;<= 5 Mbps;
708;WRO;North Sumatra Area;;MDNCMBBI4V315;172.31.156.5;;11 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:8F:92:5D;BS - WiBAS OSDR Hub;LINTASARTA;;;;Connected;Active;;;;
709;WRO;North Sumatra Area;;;172.31.156.7;2015006568-ATMBNI;;7.1.0_2332_R.3.3.2.build_02;00:05:59:BC:20:67;TS - WiBAS Connect;INDOMARET;AMALLUHUR;;;Connected;Active;3206;512 Kbps;<= 5 Mbps;
710;WRO;North Sumatra Area;;;172.31.156.70;2010005796;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:8F:AA;TS - WiBAS Connect;;;;;Connected;Active;4983;512 Kbps;<= 5 Mbps;
711;WRO;North Sumatra Area;;;172.31.156.72;2022314748;;;00:05:59:BA:8D:AB;TS - WiBAS Connect;BANK-BNI-ATM-INDOMARET;PINANG-BARIS;;;Ranging;Inactive;;512 Kbps;<= 5 Mbps;
712;WRO;North Sumatra Area;;;172.31.156.90;2022322471-ATM-MANDIRI-SUMARSONO;;7.1.0_2332_R.3.3.2.build_02;00:05:59:BC:25:49;TS - WiBAS Connect;LINTASARTA;ALFAMIDISUMARSONO;;;Connected;Active;3806;512 Kbps;<= 5 Mbps;
713;WRO;North Sumatra Area;;;172.31.156.95;2022332522-ATM-BNI-RAJAWALI;;7.1.0_2332_R.3.3.2.build_02;00:05:59:C2:10:C1;TS - WiBAS Connect;LINTASARTA;INDOMARET-RAJAWALI;;;Connected;Active;3852;512 Kbps;<= 5 Mbps;
714;WRO;North Sumatra Area;;;172.31.156.96;2019008221-HOTSPOT;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:92:DE;TS - WiBAS Connect;RELOAD;JL.AMAL;;;Connected;Active;5075;3 Mbps;<= 5 Mbps;
715;WRO;North Sumatra Area;;;172.31.156.11;2015001388-ATM-MANDIRI;;7.1.0_2332_R.3.3.2.build_02;00:05:59:B7:45:DD;TS - WiBAS Connect;ALFAMIDI-DARUSSALAM;;3.583.552;9.865.335;Connected;Active;1614;512 Kbps;<= 5 Mbps;
716;WRO;North Sumatra Area;;;172.31.156.12;2019011713-ATMDANAMON-DARUSSALAM;;7.1.0_2332_R.3.3.2.build_02;00:05:59:BC:25:71;TS - WiBAS Connect;LINTASARTA;ALFAMIDI;;;Connected;Active;1637;2 Mbps;<= 5 Mbps;
717;WRO;North Sumatra Area;;;172.31.156.21;2020226081-MAYBANK-GAGAKHITAM;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:85:14;TS - WiBAS Connect;Lintasarta;;;;Connected;Active;4706;2 Mbps;<= 5 Mbps;
718;WRO;North Sumatra Area;;;172.31.156.35;2020232035-LOTTEMART;;7.1.0_2332_R.3.3.2.build_02;00:05:59:C2:05:45;TS - WiBAS Connect;LINTASARTA;GATOTSUBROTO;;;Connected;Active;6067;5 Mbps;<= 5 Mbps;
719;WRO;North Sumatra Area;;;172.31.156.39;2016008203-ATM-BANKPERMATA-RCW;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:35:8C;TS - WiBAS Connect;LINTASARTA;;;;Connected;Active;4752;2 Mbps;<= 5 Mbps;
720;WRO;North Sumatra Area;MDNIDS;MDNIDSBI1V000;172.31.136.2;;7 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:5E:CB:92;BS - WiBAS OSDR Hub;MK 0614571277;;;;Connected;Active;;;;
721;WRO;North Sumatra Area;;;172.31.136.11;2020226033-maybank;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:39:7E;TS - WiBAS Connect;ibu evinta;;;;Connected;Active;2168;1 Mbps;<= 5 Mbps;
722;WRO;North Sumatra Area;;;172.31.136.14;2016003547;;7.1.0_2332_R.3.3.2.build_02;00:05:59:B9:15:C5;TS - WiBAS Connect;Lintasarta;BankArthaTel;;;Connected;Active;3968;2 Mbps;<= 5 Mbps;
723;WRO;North Sumatra Area;;;172.31.136.18;2024426319-DANAMON;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:39:2E;TS - WiBAS Connect;-;CEMARA ASRI;;;Connected;Active;4291;4 Mbps;<= 5 Mbps;
724;WRO;North Sumatra Area;;;172.31.136.20;2020228054-MAYBANK;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:33:DE;TS - WiBAS Connect;LINTASARTA;CEMARAASRI;;;Connected;Active;3852;512 Kbps;<= 5 Mbps;
725;WRO;North Sumatra Area;;;172.31.136.3;2020224201-OCBC;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:90:E0;TS - WiBAS Connect;LINTASARTA;;;;Connected;Active;3645;10 Mbps;5 Mb < SR < 10 Mb;
726;WRO;North Sumatra Area;;;172.31.136.4;2013003408-KAO;;;00:05:59:C2:11:ED;TS - WiBAS Connect;LINTASARTA;JL KOL YOS SUDARSO;;;Initialization;Inactive;;5 Mbps;<= 5 Mbps;
727;WRO;North Sumatra Area;;;172.31.136.7;2021251731-QNB;;;00:05:59:B9:11:A1;TS - WiBAS Connect;-;CEMARA ASRI;;;Ranging;Inactive;;10 Mbps;5 Mb < SR < 10 Mb;
728;WRO;North Sumatra Area;;MDNIDSBI3H180;172.31.136.64;;4 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:AA:CA:CB;BS - WiBAS OSDR Hub;Lintasarta;;;;Connected;Active;;;;
729;WRO;North Sumatra Area;;;172.31.136.66;2011004582-BANK-SINARMAS;;;00:05:59:B7:44:61;TS - WiBAS Connect;LINTASARTA;JL;LETDA.SUJONO;;Initialization;Inactive;;512 Kbps;<= 5 Mbps;
730;WRO;North Sumatra Area;;;172.31.136.67;2016001297-STTC;;;00:05:59:78:39:E2;TS - WiBAS Connect;lintasarta;jl.cokroaminoto;;;Ranging;Inactive;;1 Mbps;<= 5 Mbps;
731;WRO;North Sumatra Area;;;172.31.136.68;2010001079-BANK-MESTIKA;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:8B:CC;TS - WiBAS Connect;LINTASARTA;MMTC-PANCING;;;Connected;Active;2399;512 Kbps;<= 5 Mbps;
732;WRO;North Sumatra Area;;;172.31.136.72;2010005753-BANK-BTN-MANDALA;;7.1.0_2332_R.3.3.2.build_02;00:05:59:BA:8D:51;TS - WiBAS Connect;LINTASARTA;MANDALA;;;Connected;Active;1914;512 Kbps;<= 5 Mbps;
733;WRO;North Sumatra Area;MDNTGM;MDNTGMBI2H220;172.31.136.131;;1 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:5E:DD:3A;BS - WiBAS OSDR Hub;MK 0614571277;TANJUNG MORAWA;;;Connected;Active;;;;
734;WRO;North Sumatra Area;;;172.31.136.135;2021284730-TIGARAKSA;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:36:FE;TS - WiBAS Connect;;JL. PELITA RAYA KIM STAR;35.363;98.817;Connected;active;1291;2 Mbps;<= 5 Mbps;
735;WRO;South Sumatra Area;BKLHST;BKLHSTBI1H075;172.31.168.2;;1 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:9D:73:F5;BS - WiBAS OSDR Hub;LINTASARTA;ROOFTOP HOTEL SANTIKA BENGKULU;;;Connected;Active;;;;
736;WRO;South Sumatra Area;;;172.31.168.11;2016006565-KASDA-BENTENG;;;00:05:59:78:4D:7E;TS - WiBAS Connect;Lintasarta;;;;Ranging;Inactive;;512 Kbps;<= 5 Mbps;
737;WRO;South Sumatra Area;BKLPDH;BKLPDHBI1H125;172.31.167.130;;4 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:9D:3C:55;BS - WiBAS OSDR Hub;LINTASARTA;BTS ISAT PADANG HARAPAN;;;Connected;Active;;;;
738;WRO;South Sumatra Area;;;172.31.167.131;2023393453-CITILINK;;6.4.0_2332_R.1.12.0.build_15;00:05:59:78:81:A4;TS - WiBAS Connect;LINTASARTA;;;;Connected;Active;6990;5 Mbps;<= 5 Mbps;
739;WRO;South Sumatra Area;;;172.31.167.132;2020227867-LION;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:91:58;TS - WiBAS Connect;LINTASARTA;BANDARA FATMAWATI BENGKULU;;;Connected;Active;6551;2 Mbps;<= 5 Mbps;
740;WRO;South Sumatra Area;;;172.31.167.133;2017005291-AIRNAV;;6.4.0_2332_R.1.12.0.build_15;00:05:59:78:34:4C;TS - WiBAS Connect;LINTASARTA;AIRNAV;;;Ranging;Inactive;;512 Kbps;<= 5 Mbps;
741;WRO;South Sumatra Area;;;172.31.167.135;2024427715-LPPNPI;;6.6.0_2332_R.1.13.6.build_00;00:05:59:78:88:2A;TS - WiBAS Connect;LINTASARTA;;;;Connected;Active;7059;10 Mbps;5 Mb < SR < 10 Mb;
742;WRO;South Sumatra Area;PKPRKI;PKPRKIBI1V025;172.31.179.194;;3 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:DF:95:64;BS - WiBAS OSDR Hub;LINTASARTA;BTS ISAT RANGKUI;;;Connected;Active;;;;
743;WRO;South Sumatra Area;;;172.31.179.195;2023361665-GPL;;7.1.0_2332_R.3.3.2.build_02;00:05:59:8D:32:3B;TS - WiBAS Connect;LINTASARTA;GPL AIR ANYIR;;;Connected;Active;6874;5 Mbps;<= 5 Mbps;
744;WRO;South Sumatra Area;;;172.31.179.196;2016000583-JAMKRINDO;;7.1.0_2332_R.3.3.2.build_02;00:05:59:7C:74:08;TS - WiBAS Connect;LINTASARTA;JL.A.YANI JAMKRINDO;;;Connected;Active;1568;1 Mbps;<= 5 Mbps;
745;WRO;South Sumatra Area;;;172.31.179.197;2023354177-KPKNL;;;00:05:59:8D:34:57;TS - WiBAS Connect;LINTASARTA;KPKNL PKP;;;Initialization;Inactive;;6 Mbps;5 Mb < SR < 10 Mb;
746;WRO;South Sumatra Area;;PKPRKIBI1H275;172.31.179.224;;1 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:DF:94:74;BS - WiBAS OSDR Hub;LINTASARTA;BTS ISAT RANGKUI;;;Connected;Active;;;;
747;WRO;South Sumatra Area;;;172.31.179.225;2016003496-KARINI;;;00:05:59:7A:5B:F0;TS - WiBAS Connect;LINTASARTA;KARINI UTAMA;;;Initialization;Inactive;;4 Mbps;;
748;WRO;South Sumatra Area;BDLBRN;BDLBRNBI2H090;172.31.139.3;;Non-TS;;;BS - WiBAS OSDR Hub;HENDRI 081540006065;Bukit Randu;;;Unreachable;Inactive;;;;
749;WRO;South Sumatra Area;;BDLBRNBI3H180;172.31.139.4;;Non-TS;;;BS - WiBAS OSDR Hub;HENDRI 081540006065;;;;Unreachable;Inactive;;;;
750;WRO;South Sumatra Area;LLGRD;LLGRDBI1V060;172.31.169.2;;Non-TS;;;BS - WiBAS OSDR Hub;LINTASARTA;;;;Unreachable;Inactive;;;;
751;WRO;South Sumatra Area;;PLBBSGBI2H045;172.31.138.66;;Non-TS;;00:05:59:5E:E1:4A;BS - WiBAS OSDR Hub;LINTASARTA;;;;Unreachable;Inactive;;;;
752;WRO;South Sumatra Area;PLBBSG;PLBBSGBI3V315;172.31.138.67;;3 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:8F:8F:15;BS - WiBAS OSDR Hub;LINTASARTA;BUKIT SIGUNTANG;-2.9982961;104.7240517;Connected;Active;;;;
753;WRO;South Sumatra Area;;;172.31.138.102;2023368965-ATMMANDIRI;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:35:78;TS - WiBAS Connect;BANK MANDIRI;GANDUS;;;Connected;Active;3322;512 Kbps;<= 5 Mbps;
754;WRO;South Sumatra Area;;;172.31.138.104;2003002748-ATMBNI;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:80:AA;TS - WiBAS Connect;FEBRI;S0ETTA;;;Connected;Active;5859;512 Kbps;<= 5 Mbps;
755;WRO;South Sumatra Area;;;172.31.138.105;2020210935-ATM-BSBPakjo;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:34:06;TS - WiBAS Connect;Dedi;;;;Connected;Active;4014;512 Kbps;<= 5 Mbps;
756;WRO;South Sumatra Area;PLBHRA - Cabut - Perangkat - ISR;PLBHRABI1H000;172.31.138.2;;2 TS;;00:05:59:9D:9A:8D;BS - WiBAS OSDR Hub;LINTASARTA;HOTEL ROYAL ASIA;;;Unreachable;Inactive;;;;
757;WRO;South Sumatra Area;;;172.31.138.12;2010004431-PANIN;;;00:05:59:6A:EE:C6;TS - WiBAS OSDR TS;PANIN;;;;Unreachable;Inactive;;;;
758;WRO;South Sumatra Area;;;172.31.138.21;2014005881;;;00:05:59:78:8B:B8;TS - WiBAS Connect;JTRUST;;;;Unreachable;Inactive;;;;
759;WRO;South Sumatra Area;;PLBHRABI3V180;172.31.138.4;;Non-TS;;00:05:59:5E:F3:42;BS - WiBAS OSDR Hub;LINTASARTA;;;;Unreachable;Inactive;;;;
760;WRO;South Sumatra Area;PLBKBN;PLBKBNBI1H000;172.31.138.130;;3 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:5F:05:B2;BS - WiBAS OSDR Hub;LINTASARTA;;-2.9200622;104.7226304;Connected;Active;;;;
761;WRO;South Sumatra Area;;;172.31.138.152;TIGARAKSA;;;00:05:59:78:80:C8;TS - WiBAS Connect;ALBERT;;;;Initialization;Inactive;;;;
762;WRO;South Sumatra Area;;;172.31.138.153;2020239618-BLUEBIRD;;;00:05:59:78:34:CE;TS - WiBAS Connect;-;-;;;Ranging;Inactive;;;;
763;WRO;South Sumatra Area;;;172.31.138.166;IMIGRASI;;;;TS - WiBAS Connect;AP II;;;;Unreachable;Inactive;;;;
764;WRO;South Sumatra Area;;PLBKBNBI4V270;172.31.138.133;;1 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:5F:03:82;BS - WiBAS OSDR Hub;LINTASARTA;;;;Connected;Active;;;;
765;WRO;South Sumatra Area;;;172.31.138.145;2018008014;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:7C:2C;TS - WiBAS Connect;APL;KM18;;;Connected;Active;9204;10 Mbps;5 Mb < SR < 10 Mb;
